ensembl_gene_id,entrezgene_id,hgnc_symbol
ENSG00000117151,1486,CTBS
ENSG00000183780,148641,SLC35F3
ENSG00000198483,148741,ANKRD35
ENSG00000243062,148753,
ENSG00000143340,148753,FAM163A
ENSG00000282880,148789,B3GALNT2
ENSG00000162885,148789,B3GALNT2
ENSG00000175029,1488,CTBP2
ENSG00000162877,148811,PM20D1
ENSG00000169224,148823,GCSAML
ENSG00000162695,148867,SLC30A7
ENSG00000162592,148870,CCDC27
ENSG00000142961,148932,MOB3C
ENSG00000174332,148979,GLIS1
ENSG00000203784,149018,LELP1
ENSG00000135870,149041,RC3H1
ENSG00000237413,149047,
ENSG00000222046,149069,DCDC2B
ENSG00000160094,149076,ZNF362
ENSG00000163357,149095,DCST1
ENSG00000116761,1491,CTH
ENSG00000143786,149111,CNIH3
ENSG00000185090,149175,MANEAL
ENSG00000162594,149233,IL23R
ENSG00000203740,149281,NTMT2
ENSG00000198892,149345,SHISA4
ENSG00000116903,149371,EXOC8
ENSG00000175087,149420,PDIK1L
ENSG00000163141,149428,BNIPL
ENSG00000164007,149461,CLDN19
ENSG00000253313,149466,C1orf210
ENSG00000159214,149473,CCDC24
ENSG00000222009,149478,BTBD19
ENSG00000159588,149483,CCDC17
ENSG00000160838,149499,LRRC71
ENSG00000285426,149603,RNF187
ENSG00000168159,149603,RNF187
ENSG00000203878,149620,CHIAP2
ENSG00000163564,149628,PYHIN1
ENSG00000150594,150,ADRA2A
ENSG00000198561,1500,CTNND1
ENSG00000171793,1503,CTPS1
ENSG00000117984,1509,CTSD
ENSG00000196188,1510,CTSE
ENSG00000143387,1513,CTSK
ENSG00000163131,1520,CTSS
ENSG00000172543,1521,CTSW
ENSG00000043591,153,ADRB1
ENSG00000166025,154810,AMOTL1
ENSG00000197241,155184,SLC2A7
ENSG00000165841,1557,CYP2C19
ENSG00000138115,1558,CYP2C8
ENSG00000138109,1559,CYP2C9
ENSG00000130649,1571,CYP2E1
ENSG00000134716,1573,CYP2J2
ENSG00000187048,1579,CYP4A11
ENSG00000142973,1580,CYP4B1
ENSG00000288374,158160,HSD17B7P2
ENSG00000099251,158160,HSD17B7P2
ENSG00000148795,1586,CYP17A1
ENSG00000166348,159195,USP54
ENSG00000095596,1592,CYP26A1
ENSG00000119919,159296,NKX2-3
ENSG00000176273,159371,SLC35G1
ENSG00000148942,159963,SLC5A12
ENSG00000173406,1600,DAB1
ENSG00000171053,160065,PATE1
ENSG00000166323,160140,C11orf65
ENSG00000166800,160287,LDHAL6A
ENSG00000180878,160298,C11orf42
ENSG00000196352,1604,CD55
ENSG00000280759,161,AP2A2
ENSG00000281385,161,AP2A2
ENSG00000183020,161,AP2A2
ENSG00000137992,1629,DBT
ENSG00000175984,163259,DENND2C
ENSG00000183347,163351,GBP6
ENSG00000143107,163479,FNDC7
ENSG00000213047,163486,DENND1B
ENSG00000162782,163589,TDRD5
ENSG00000169885,163688,CALML6
ENSG00000185436,163702,IFNLR1
ENSG00000154198,163720,CYP4Z2P
ENSG00000179862,163732,CITED4
ENSG00000236253,163742,SLC25A3P1
ENSG00000184148,163778,SPRR4
ENSG00000132854,163782,KANK4
ENSG00000156876,163786,SASS6
ENSG00000143751,163859,SDE2
ENSG00000162852,163882,CNST
ENSG00000183114,163933,FAM43B
ENSG00000162669,164045,HFM1
ENSG00000182749,164091,PAQR7
ENSG00000187862,164118,TTC24
ENSG00000186150,164153,UBL4B
ENSG00000167986,1642,DDB1
ENSG00000134574,1643,DDB2
ENSG00000151632,1646,AKR1C2
ENSG00000116717,1647,GADD45A
ENSG00000244038,1650,DDOST
ENSG00000110367,1656,DDX6
ENSG00000135829,1660,DHX9
ENSG00000178105,1662,DDX10
ENSG00000160049,1676,DFFA
ENSG00000169598,1677,DFFB
ENSG00000172538,170370,FAM170B
ENSG00000196968,170384,FUT11
ENSG00000138315,170392,OIT3
ENSG00000171813,170394,PWWP2B
ENSG00000229404,170425,LINC00858
ENSG00000149735,170589,GPHA2
ENSG00000166106,170689,ADAMTS15
ENSG00000174885,171389,NLRP6
ENSG00000172893,1717,DHCR7
ENSG00000116133,1718,DHCR24
ENSG00000211452,1733,DIO1
ENSG00000150768,1737,DLAT
ENSG00000150672,1740,DLG2
ENSG00000187908,1755,DMBT1
ENSG00000138346,1763,DNA2
ENSG00000162688,178,AGL
ENSG00000107614,1787,TRDMT1
ENSG00000107447,1791,DNTT
ENSG00000150760,1793,DOCK1
ENSG00000172269,1798,DPAGT1
ENSG00000132768,1802,DPH2
ENSG00000143196,1805,DPT
ENSG00000188641,1806,DPYD
ENSG00000117505,1810,DR1
ENSG00000149295,1813,DRD2
ENSG00000276825,1815,DRD4
ENSG00000069696,1815,DRD4
ENSG00000135744,183,AGT
ENSG00000138166,1847,DUSP5
ENSG00000278165,1850,DUSP8
ENSG00000273793,1850,DUSP8
ENSG00000184545,1850,DUSP8
ENSG00000107404,1855,DVL1
ENSG00000134817,187,APLNR
ENSG00000282899,1870,E2F2
ENSG00000007968,1870,E2F2
ENSG00000117298,1889,ECE1
ENSG00000127884,1892,ECHS1
ENSG00000143369,1893,ECM1
ENSG00000170989,1901,S1PR1
ENSG00000134686,1912,PHC2
ENSG00000126070,192669,AGO3
ENSG00000134698,192670,AGO4
ENSG00000254772,1937,EEF1G
ENSG00000143486,1939,EIF2D
ENSG00000169242,1942,EFNA1
ENSG00000143590,1944,EFNA3
ENSG00000143126,1952,CELSR2
ENSG00000162591,1953,MEGF6
ENSG00000122877,1959,EGR2
ENSG00000229847,196047,EMX2OS
ENSG00000169519,196074,METTL15
ENSG00000160588,196264,MPZL3
ENSG00000148950,196294,IMMP1L
ENSG00000180919,196335,OR56B4
ENSG00000165633,196740,VSTM4
ENSG00000148832,196743,PAOX
ENSG00000213185,196792,FAM24B
ENSG00000142627,1969,EPHA2
ENSG00000148730,1979,EIF4EBP2
ENSG00000110321,1982,EIF4G2
ENSG00000162374,1996,ELAVL4
ENSG00000187170,199834,LCE4A
ENSG00000172339,199857,ALG14
ENSG00000009780,199870,FAM76A
ENSG00000163435,1999,ELF3
ENSG00000188807,199953,TMEM201
ENSG00000143001,199964,TMEM61
ENSG00000186160,199974,CYP4Z1
ENSG00000157211,200008,CDCP2
ENSG00000117834,200010,SLC5A9
ENSG00000154222,200014,CC2D1B
ENSG00000186364,200035,NUDT17
ENSG00000084652,200081,TXLNA
ENSG00000135374,2001,ELF5
ENSG00000152760,200132,DYNLT5
ENSG00000180287,200150,PLD5
ENSG00000173728,200159,C1orf100
ENSG00000155761,200162,SPAG17
ENSG00000171790,200172,SLFNL1
ENSG00000163463,200185,KRTCAP2
ENSG00000160741,200186,CRTC2
ENSG00000175147,200197,TMEM51-AS1
ENSG00000181873,200205,IBA57
ENSG00000072518,2011,MARK2
ENSG00000288401,2017,CTTN
ENSG00000085733,2017,CTTN
ENSG00000170370,2018,EMX2
ENSG00000074800,2023,ENO1
ENSG00000143420,2029,ENSA
ENSG00000159023,2035,EPB41
ENSG00000171714,203859,ANO5
ENSG00000004455,204,AK2
ENSG00000070886,2046,EPHA8
ENSG00000133216,2048,EPHB2
ENSG00000163349,204851,HIPK1
ENSG00000137968,204962,SLC44A5
ENSG00000162433,205,AK4
ENSG00000143819,2052,EPHX1
ENSG00000085832,2060,EPS15
ENSG00000225383,207107,SFTA1P
ENSG00000225830,2074,ERCC6
ENSG00000173153,2101,ESRRA
ENSG00000196482,2104,ESRRG
ENSG00000134954,2113,ETS1
ENSG00000117036,2117,ETV3
ENSG00000151348,2132,EXT2
ENSG00000158008,2134,EXTL1
ENSG00000162694,2135,EXTL2
ENSG00000158161,2140,EYA3
ENSG00000180210,2147,F2
ENSG00000117525,2152,F3
ENSG00000198734,2153,F5
ENSG00000143278,2165,F13B
ENSG00000117480,2166,FAAH
ENSG00000121769,2170,FABP3
ENSG00000183161,2188,FANCF
ENSG00000215915,219293,ATAD3C
ENSG00000189129,219348,PLAC9
ENSG00000279514,219428,OR4C16
ENSG00000172188,219429,OR4C11
ENSG00000174982,219431,OR4S2
ENSG00000181903,219432,OR4C6
ENSG00000186113,219436,OR5D14
ENSG00000279395,219437,OR5L1
ENSG00000186119,219438,OR5D18
ENSG00000181785,219447,OR5AS1
ENSG00000181752,219453,OR8K5
ENSG00000262851,219464,OR5T2
ENSG00000181718,219464,OR5T2
ENSG00000262611,219469,OR8H1
ENSG00000181693,219469,OR8H1
ENSG00000262755,219473,OR8K3
ENSG00000280314,219473,OR8K3
ENSG00000262796,219477,OR8J1
ENSG00000172487,219477,OR8J1
ENSG00000279961,219479,OR8U3
ENSG00000174937,219482,OR5M3
ENSG00000181371,219484,OR5M8
ENSG00000255223,219487,OR5M11
ENSG00000172459,219493,OR5AR1
ENSG00000283307,219525,OR5AK4P
ENSG00000183908,219527,LRRC55
ENSG00000214872,219537,SMTNL1
ENSG00000166793,219539,YPEL4
ENSG00000156603,219541,MED19
ENSG00000134612,219595,FOLH1B
ENSG00000196932,219623,TMEM26
ENSG00000151023,219670,ENKUR
ENSG00000165309,219681,ARMC3
ENSG00000107731,219699,UNC5B
ENSG00000149806,2197,FAU
ENSG00000225778,219731,PROSER2-AS1
ENSG00000165730,219736,STOX1
ENSG00000156521,219743,TYSND1
ENSG00000175395,219749,ZNF25
ENSG00000177291,219770,GJD4
ENSG00000108100,219771,CCNY
ENSG00000182010,219790,RTKN2
ENSG00000166220,219793,TBATA
ENSG00000198331,219844,HYLS1
ENSG00000134955,219855,SLC37A2
ENSG00000170953,219858,OR8B12
ENSG00000234560,219869,OR10G8
ENSG00000236981,219870,OR10G9
ENSG00000196248,219873,OR10S1
ENSG00000181499,219874,OR6T1
ENSG00000171014,219875,OR4D5
ENSG00000154114,219899,TBCEL
ENSG00000197345,219927,MRPL21
ENSG00000162341,219931,TPCN2
ENSG00000166118,219938,SPATA19
ENSG00000279051,219952,OR6Q1
ENSG00000186509,219956,OR9Q1
ENSG00000186513,219957,OR9Q2
ENSG00000197887,219958,OR1S2
ENSG00000280204,219959,OR1S1
ENSG00000180475,219960,OR10Q1
ENSG00000197786,219965,OR5B17
ENSG00000198283,219968,OR5B21
ENSG00000156689,219970,GLYATL2
ENSG00000197629,219972,MPEG1
ENSG00000172324,219981,OR5A2
ENSG00000172320,219982,OR5A1
ENSG00000166884,219983,OR4D6
ENSG00000176200,219986,OR4D11
ENSG00000166889,219988,PATL1
ENSG00000166961,219995,MS4A15
ENSG00000167992,220001,VWCE
ENSG00000162144,220002,CYB561A3
ENSG00000162148,220004,PPP1R32
ENSG00000150676,220047,CCDC83
ENSG00000171671,220070,SHANK2-AS3
ENSG00000179774,220202,ATOH7
ENSG00000165312,220213,OTUD1
ENSG00000165478,220296,HEPACAM
ENSG00000184232,220323,OAF
ENSG00000173825,220359,TIGD3
ENSG00000179071,220388,CCDC89
ENSG00000179639,2205,FCER1A
ENSG00000149534,2206,MS4A2
ENSG00000158869,2207,FCER1G
ENSG00000150337,2209,FCGR1A
ENSG00000183621,220929,ZNF438
ENSG00000165449,220963,SLC16A9
ENSG00000148541,220965,FAM13C
ENSG00000224812,220980,TMEM72-AS1
ENSG00000198298,220992,ZNF485
ENSG00000006534,221,ALDH3B1
ENSG00000198915,221002,RASGEF1A
ENSG00000165476,221035,REEP3
ENSG00000171988,221037,JMJD1C
ENSG00000165623,221044,UCMA
ENSG00000148468,221061,FAM171A1
ENSG00000148482,221074,SLC39A12
ENSG00000241058,221078,NSUN6
ENSG00000165997,221079,ARL5B
ENSG00000177363,221091,LRRN4CL
ENSG00000214753,221092,HNRNPUL2
ENSG00000166199,221120,ALKBH3
ENSG00000143226,2212,FCGR2A
ENSG00000072694,2213,FCGR2B
ENSG00000203747,2214,FCGR3A
ENSG00000162747,2215,FCGR3B
ENSG00000132746,222,ALDH3B2
ENSG00000165626,222389,BEND7
ENSG00000160752,2224,FDPS
ENSG00000143149,223,ALDH9A1
ENSG00000137714,2230,FDX1
ENSG00000168496,2237,FEN1
ENSG00000186895,2248,FGF3
ENSG00000075388,2249,FGF4
ENSG00000107831,2253,FGF8
ENSG00000066468,2263,FGFR2
ENSG00000000938,2268,FGR
ENSG00000091483,2271,FH
ENSG00000183386,2275,FHL3
ENSG00000135775,22796,COG2
ENSG00000133818,22800,RRAS2
ENSG00000016602,22802,CLCA4
ENSG00000143033,22823,MTF2
ENSG00000285317,22826,DNAJC8
ENSG00000126698,22826,DNAJC8
ENSG00000107560,22841,RAB11FIP2
ENSG00000107864,22849,CPEB3
ENSG00000107890,22852,ANKRD26
ENSG00000173486,2286,FKBP2
ENSG00000143850,22874,PLEKHA6
ENSG00000198825,22876,INPP5F
ENSG00000171603,22883,CLSTN1
ENSG00000047056,22884,WDR37
ENSG00000198815,22887,FOXJ3
ENSG00000138311,22891,ZNF365
ENSG00000110274,22897,CEP164
ENSG00000085433,22911,WDR47
ENSG00000149506,22917,ZP1
ENSG00000075945,22920,KIFAP3
ENSG00000148450,22921,MSRB2
ENSG00000118217,22926,ATF6
ENSG00000086475,22929,SEPHS1
ENSG00000099246,22931,RAB18
ENSG00000162105,22941,SHANK2
ENSG00000107984,22943,DKK1
ENSG00000151657,22944,KIN
ENSG00000010803,22955,SCMH1
ENSG00000162482,22977,AKR7A3
ENSG00000076685,22978,NT5C2
ENSG00000148843,22984,PDCD11
ENSG00000156395,22986,SORCS3
ENSG00000173120,22992,KDM2A
ENSG00000085831,22996,TTC39A
ENSG00000080854,22997,IGSF9B
ENSG00000186790,2301,FOXE3
ENSG00000065526,23013,SPEN
ENSG00000004487,23028,KDM1A
ENSG00000188739,23029,RBM34
ENSG00000077254,23032,USP33
ENSG00000142784,23038,WDTC1
ENSG00000116852,23046,KIF21B
ENSG00000149218,23052,ENDOD1
ENSG00000214655,23053,ZSWIM8
ENSG00000157064,23057,NMNAT2
ENSG00000186564,2306,FOXD2
ENSG00000127463,23065,EMC1
ENSG00000133789,23075,SWAP70
ENSG00000148840,23082,PPRC1
ENSG00000110723,23086,EXPH5
ENSG00000054523,23095,KIF1B
ENSG00000143631,2312,FLG
ENSG00000143442,23126,POGZ
ENSG00000198756,23127,COLGALT2
ENSG00000151702,2313,FLI1
ENSG00000110046,23130,ATG2A
ENSG00000086015,23139,MAST2
ENSG00000020129,23154,NCDN
ENSG00000121940,23155,CLCC1
ENSG00000116704,23169,SLC35D1
ENSG00000143344,23179,RGL1
ENSG00000107929,23185,LARP4B
ENSG00000019144,23187,PHLDB1
ENSG00000089597,23193,GANAB
ENSG00000054965,23201,FAM168A
ENSG00000116786,23207,PLEKHM2
ENSG00000132718,23208,SYT11
ENSG00000117523,23215,PRRC2C
ENSG00000143756,23219,FBXO28
ENSG00000110042,23220,DTX4
ENSG00000052749,23223,RRP12
ENSG00000108239,23232,TBC1D12
ENSG00000213551,23234,DNAJC9
ENSG00000170145,23235,SIK2
ENSG00000163125,23248,RPRD2
ENSG00000169914,23252,OTUD3
ENSG00000189337,23254,KAZN
ENSG00000184014,23258,DENND5A
ENSG00000010932,2326,FMO1
ENSG00000171735,23261,CAMTA1
ENSG00000107554,23268,DNMBP
ENSG00000094963,2327,FMO2
ENSG00000118200,23271,CAMSAP2
ENSG00000030066,23279,NUP160
ENSG00000007933,2328,FMO3
ENSG00000177613,23283,CSTF2T
ENSG00000076258,2329,FMO4
ENSG00000131781,2330,FMO5
ENSG00000122176,2331,FMOD
ENSG00000151503,23310,NCAPD3
ENSG00000198198,23334,SZT2
ENSG00000116138,23341,DNAJC16
ENSG00000127481,23352,UBR4
ENSG00000162402,23358,USP24
ENSG00000285182,23360,FNBP4
ENSG00000109920,23360,FNBP4
ENSG00000196914,23365,ARHGEF12
ENSG00000132275,23378,RRP8
ENSG00000266028,23380,SRGAP2
ENSG00000198952,23381,SMG5
ENSG00000162736,23385,NCSTN
ENSG00000160584,23387,SIK3
ENSG00000159363,23400,ATP13A2
ENSG00000181274,23401,FRAT2
ENSG00000142082,23410,SIRT3
ENSG00000096717,23411,SIRT1
ENSG00000134376,23418,CRB1
ENSG00000142856,23421,ITGB3BP
ENSG00000143147,23432,GPR161
ENSG00000120948,23435,TARDBP
ENSG00000219073,23436,CELA3B
ENSG00000117620,23443,SLC35A3
ENSG00000135776,23456,ABCB10
ENSG00000086205,2346,FOLH1
ENSG00000116237,23463,ICMT
ENSG00000110195,2348,FOLR1
ENSG00000127603,23499,MACF1
ENSG00000165457,2350,FOLR2
ENSG00000197147,23507,LRRC8B
ENSG00000110203,2352,FOLR3
ENSG00000281813,23522,KAT6B
ENSG00000156650,23522,KAT6B
ENSG00000162702,23528,ZNF281
ENSG00000175505,23529,CLCF1
ENSG00000182070,23538,OR52A1
ENSG00000099282,23555,TSPAN15
ENSG00000143553,23557,SNAPIN
ENSG00000107937,23560,GTPBP4
ENSG00000171517,23566,LPAR3
ENSG00000280908,23569,PADI4
ENSG00000159339,23569,PADI4
ENSG00000153904,23576,DDAH1
ENSG00000019102,23584,VSIG2
ENSG00000183726,23585,TMEM50A
ENSG00000148459,23590,PDSS1
ENSG00000054277,23596,OPN3
ENSG00000203668,23596,CHML
ENSG00000160753,23623,RUSC1
ENSG00000176973,23625,FAM89B
ENSG00000118298,23632,CA14
ENSG00000025800,23633,KPNA6
ENSG00000255717,23642,SNHG1
ENSG00000132254,23647,ARFIP2
ENSG00000157216,23648,SSBP3
ENSG00000014138,23649,POLA2
ENSG00000137699,23650,TRIM29
ENSG00000117758,23673,STX12
ENSG00000123892,23682,RAB38
ENSG00000182985,23705,CADM1
ENSG00000126500,23769,FLRT1
ENSG00000285121,23788,MTCH2
ENSG00000109919,23788,MTCH2
ENSG00000198691,24,ABCA4
ENSG00000275565,240,ALOX5
ENSG00000012779,240,ALOX5
ENSG00000152778,24138,IFIT5
ENSG00000110218,24145,PANX1
ENSG00000179431,24147,FJX1
ENSG00000166926,245802,MS4A6E
ENSG00000184276,245911,DEFB108B
ENSG00000174516,246330,PELI3
ENSG00000198793,2475,MTOR
ENSG00000131808,2488,FSHB
ENSG00000162551,249,ALPL
ENSG00000116833,2494,NR5A2
ENSG00000167996,2495,FTH1
ENSG00000179163,2517,FUCA1
ENSG00000196371,2526,FUT4
ENSG00000116857,252839,TMEM9
ENSG00000160097,252995,FNDC5
ENSG00000172031,253152,EPHX4
ENSG00000226051,253264,ZNF503-AS1
ENSG00000151151,253430,IPMK
ENSG00000126709,2537,IFI6
ENSG00000108001,253738,EBF3
ENSG00000187151,253935,ANGPTL5
ENSG00000173442,254102,EHBP1L1
ENSG00000172803,254122,SNX32
ENSG00000162571,254173,TTLL10
ENSG00000175513,254187,TSGA10IP
ENSG00000281500,2542,SLC37A4
ENSG00000137700,2542,SLC37A4
ENSG00000166439,254225,RNF169
ENSG00000174871,254263,CNIH2
ENSG00000162641,254268,AKNAD1
ENSG00000174165,254359,ZDHHC24
ENSG00000148426,254427,PROSER2
ENSG00000133065,254428,SLC41A1
ENSG00000173237,254439,C11orf86
ENSG00000167799,254552,NUDT8
ENSG00000278659,254879,OR2T6
ENSG00000278689,254879,OR2T6
ENSG00000198104,254879,OR2T6
ENSG00000186207,254910,LCE5A
ENSG00000185933,255022,CALHM1
ENSG00000177640,255082,CASC2
ENSG00000162542,255104,TMCO4
ENSG00000153898,255231,MCOLN2
ENSG00000170209,255239,ANKK1
ENSG00000255153,255512,TOLLIP-DT
ENSG00000171502,255631,COL24A1
ENSG00000255307,255725,OR52B2
ENSG00000169174,255738,PCSK9
ENSG00000143469,255928,SYT14
ENSG00000176547,256144,OR4C3
ENSG00000176555,256148,OR4S1
ENSG00000168267,256297,PTF1A
ENSG00000187730,2563,GABRD
ENSG00000149499,256364,EML3
ENSG00000184005,256435,ST6GALNAC3
ENSG00000179292,256472,TMEM151A
ENSG00000176769,256536,TCERG1L
ENSG00000179133,256815,C10orf67
ENSG00000280021,256892,OR51F1
ENSG00000156150,257,ALX3
ENSG00000176083,257101,ZNF683
ENSG00000186517,257106,ARHGAP30
ENSG00000167257,257160,RNF214
ENSG00000172260,257194,NEGR1
ENSG00000136750,2572,GAD2
ENSG00000110427,25758,KIAA1549L
ENSG00000133059,25778,DSTYK
ENSG00000118873,25782,RAB3GAP2
ENSG00000198168,258010,SVIP
ENSG00000163431,25802,LMOD1
ENSG00000095739,25805,BAMBI
ENSG00000117308,2582,GALE
ENSG00000126432,25824,PRDX5
ENSG00000270629,25832,NBPF14
ENSG00000137709,25833,POU2F3
ENSG00000166016,25841,ABTB2
ENSG00000174744,25855,BRMS1
ENSG00000143158,25874,MPC2
ENSG00000149090,25891,PAMR1
ENSG00000162722,25893,TRIM58
ENSG00000143493,25896,INTS7
ENSG00000143641,2590,GALNT2
ENSG00000162745,25903,OLFML2B
ENSG00000110200,25906,ANAPC15
ENSG00000153207,25909,AHCTF1
ENSG00000166171,25911,DPCD
ENSG00000143612,25912,C1orf43
ENSG00000156599,25921,ZDHHC5
ENSG00000165868,259217,HSPA12A
ENSG00000184743,25923,ATL3
ENSG00000198964,259230,SGMS1
ENSG00000170255,259249,MRGPRX1
ENSG00000066279,259266,ASPM
ENSG00000197880,259283,MDS2
ENSG00000169504,25932,CLIC4
ENSG00000117697,25936,NSL1
ENSG00000117614,25949,SYF2
ENSG00000122481,25950,RWDD3
ENSG00000075826,25956,SEC31B
ENSG00000166321,25961,NUDT13
ENSG00000162396,25973,PARS2
ENSG00000132763,25974,MMACHC
ENSG00000172273,25988,HINFP
ENSG00000076043,25996,REXO2
ENSG00000036549,26009,ZZZ3
ENSG00000151461,26019,UPF2
ENSG00000162390,26027,ACOT11
ENSG00000186377,260293,CYP4X1
ENSG00000107518,26033,ATRNL1
ENSG00000116254,26038,CHD5
ENSG00000081026,260425,MAGI3
ENSG00000197959,26052,DNM3
ENSG00000148634,26091,HERC4
ENSG00000143337,26092,TOR1AIP1
ENSG00000160679,26097,CHTOP
ENSG00000055070,26099,SZRD1
ENSG00000148602,26103,LRIT1
ENSG00000157978,26119,LDLRAP1
ENSG00000119977,26123,TCTN3
ENSG00000142864,26135,SERBP1
ENSG00000188976,26155,NOC2L
ENSG00000143155,261726,TIPRL
ENSG00000131697,261734,NPHP4
ENSG00000221888,26188,OR1C1
ENSG00000134242,26191,PTPN22
ENSG00000148935,2620,GAS2
ENSG00000092621,26227,PHGDH
ENSG00000149541,26229,B3GAT3
ENSG00000116661,26232,FBXO2
ENSG00000159455,26239,LCE2B
ENSG00000171180,26245,OR2M4
ENSG00000203663,26246,OR2L2
ENSG00000224227,26247,OR2L1P
ENSG00000107485,2625,GATA3
ENSG00000188770,26254,OPTC
ENSG00000116663,26270,FBXO6
ENSG00000110429,26273,FBXO3
ENSG00000117215,26279,PLA2G2D
ENSG00000165887,26287,ANKRD2
ENSG00000154027,26289,AK5
ENSG00000262446,2629,GBA
ENSG00000177628,2629,GBA
ENSG00000214114,26292,MYCBP
ENSG00000129158,26297,SERGEF
ENSG00000135373,26298,EHF
ENSG00000160766,2630,GBAP1
ENSG00000117228,2633,GBP1
ENSG00000205030,26338,OR5L2
ENSG00000162645,2634,GBP2
ENSG00000117226,2635,GBP3
ENSG00000173457,26472,PPP1R14B
ENSG00000196184,26476,OR10J1
ENSG00000197125,26493,OR8B8
ENSG00000197849,26494,OR8G1
ENSG00000273953,26496,OR10A3
ENSG00000281680,26496,OR10A3
ENSG00000170683,26496,OR10A3
ENSG00000197309,26497,OR10D3
ENSG00000119946,26507,CNNM1
ENSG00000163909,26508,HEYL
ENSG00000138119,26509,MYOF
ENSG00000132286,26515,TIMM10B
ENSG00000134809,26519,TIMM10
ENSG00000150779,26521,TIMM8B
ENSG00000092847,26523,AGO1
ENSG00000172927,26579,MYEOV
ENSG00000263761,2658,GDF2
ENSG00000168000,26580,BSCL2
ENSG00000284680,26595,OR8B2
ENSG00000109911,26610,ELP4
ENSG00000266524,2662,GDF10
ENSG00000057608,2665,GDI2
ENSG00000142959,266675,BEST4
ENSG00000174576,266743,NPAS4
ENSG00000273508,26696,OR2T1
ENSG00000275244,26696,OR2T1
ENSG00000175143,26696,OR2T1
ENSG00000185220,267002,PGBD2
ENSG00000162676,2672,GFI1
ENSG00000151892,2674,GFRA1
ENSG00000136643,26750,RPS6KC1
ENSG00000207523,26782,SNORA66
ENSG00000201487,26804,SNORD45B
ENSG00000207241,26805,SNORD45A
ENSG00000264294,26811,SNORD55
ENSG00000274978,26824,RNU11
ENSG00000199377,26828,RNU5F-1
ENSG00000285023,26973,CHORDC1
ENSG00000110172,26973,CHORDC1
ENSG00000185009,26985,AP3M1
ENSG00000123091,26994,RNF11
ENSG00000143322,27,ABL2
ENSG00000116748,270,AMPD1
ENSG00000143258,27005,USP21
ENSG00000187513,2701,GJA4
ENSG00000265107,2702,GJA5
ENSG00000187140,27022,FOXD3
ENSG00000121634,2703,GJA8
ENSG00000151498,27034,ACAD8
ENSG00000148677,27063,ANKRD1
ENSG00000165678,27069,GHITM
ENSG00000188910,2707,GJB3
ENSG00000109956,27087,B3GAT1
ENSG00000189280,2709,GJB5
ENSG00000054116,27095,TRAPPC3
ENSG00000135801,27097,TAF5L
ENSG00000116337,271,AMPD2
ENSG00000116161,27101,CACYBP
ENSG00000050165,27122,DKK3
ENSG00000173641,27129,HSPB7
ENSG00000107719,27143,PALD1
ENSG00000134216,27159,CHIA
ENSG00000143570,27173,SLC39A1
ENSG00000162946,27185,DISC1
ENSG00000133805,272,AMPD3
ENSG00000130762,27237,ARHGEF16
ENSG00000126705,27245,AHDC1
ENSG00000265491,27246,RNF115
ENSG00000150593,27250,PDCD4
ENSG00000076321,27252,KLHL20
ENSG00000092850,27285,TEKT2
ENSG00000151650,27287,VENTX
ENSG00000170748,27288,RBMXL2
ENSG00000166024,27291,R3HCC1L
ENSG00000130768,27293,SMPDL3B
ENSG00000023909,2730,GCLM
ENSG00000148985,27315,PGAP2
ENSG00000132855,27329,ANGPTL3
ENSG00000110107,27339,PRPF19
ENSG00000166169,27343,POLL
ENSG00000148672,2746,GLUD1
ENSG00000250959,2749,GLUD1P3
ENSG00000135821,2752,GLUL
ENSG00000065135,2773,GNAI3
ENSG00000134183,2780,GNAT2
ENSG00000078369,2782,GNB1
ENSG00000162188,2785,GNG3
ENSG00000282972,2786,GNG4
ENSG00000168243,2786,GNG4
ENSG00000174021,2787,GNG5
ENSG00000240038,280,AMY2B
ENSG00000120053,2805,GOT1
ENSG00000181773,2827,GPR3
ENSG00000167355,282763,OR51B5
ENSG00000174970,282770,OR10AG1
ENSG00000174957,282775,OR5J2
ENSG00000178645,282966,C10orf53
ENSG00000148803,282969,FUOM
ENSG00000188385,282973,JAKMIP3
ENSG00000165752,282974,STK32C
ENSG00000196072,282991,BLOC1S2
ENSG00000203867,282996,RBM20
ENSG00000228021,283038,
ENSG00000150051,283078,MKX
ENSG00000227165,283089,WDR11-AS1
ENSG00000258817,283092,OR4C13
ENSG00000284255,283093,OR4C12
ENSG00000221954,283093,OR4C12
ENSG00000246273,283104,SBF2-AS1
ENSG00000254598,283106,CSNK2A3
ENSG00000176742,283111,OR51V1
ENSG00000182053,283116,TRIM49B
ENSG00000288237,283120,H19
ENSG00000130600,283120,H19
ENSG00000162241,283130,SLC25A45
ENSG00000245532,283131,NEAT1
ENSG00000186174,283149,BCL9L
ENSG00000281277,283150,FOXR1
ENSG00000176302,283150,FOXR1
ENSG00000248712,283152,CCDC153
ENSG00000196341,283159,OR8D1
ENSG00000279116,283160,OR8D2
ENSG00000280090,283162,OR8B4
ENSG00000218109,283165,KIRREL3-AS3
ENSG00000262647,283189,OR9G4
ENSG00000172457,283189,OR9G4
